Call ID,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,Talk Duration,Satisfaction rating
ID2690,Dhruv,2/16/2025,16:04:48,Admin Support,N,N,,0,
ID2691,Jatin,2/16/2025,16:14:53,Payment related,Y,Y,37,171,3
ID2692,Jignesh,2/16/2025,16:14:53,Streaming,Y,Y,65,288,1
ID2693,Darshan,2/16/2025,16:24:58,Contract related,Y,Y,117,387,3
ID2694,Dhruv,2/16/2025,16:24:58,Streaming,Y,Y,70,102,4
ID2695,Gopal,2/16/2025,16:29:17,Streaming,N,N,,0,
ID2696,Bhaskar,2/16/2025,16:29:17,Streaming,Y,Y,30,333,3
ID2697,Bhaskar,2/16/2025,16:32:10,Technical Support,N,N,,0,
ID2698,Jignesh,2/16/2025,16:32:10,Technical Support,Y,N,53,279,3
ID2699,Bhaskar,2/16/2025,17:12:29,Streaming,Y,Y,69,311,4
ID2700,Sonal,2/16/2025,17:12:29,Contract related,Y,Y,109,250,1
ID2701,Dhruv,2/16/2025,17:28:19,Technical Support,Y,Y,17,42,5
ID2702,Madhuri,2/16/2025,17:28:19,Streaming,Y,Y,109,292,4
ID2703,Gopal,2/16/2025,17:31:12,Contract related,Y,Y,50,346,5
ID2704,Bhaskar,2/16/2025,17:31:12,Admin Support,Y,N,22,211,3
ID2705,Darshan,2/16/2025,17:45:36,Contract related,Y,Y,100,155,4
ID2706,Sonal,2/16/2025,17:45:36,Streaming,Y,Y,101,315,3
ID2707,Bhaskar,2/16/2025,17:52:48,Payment related,Y,Y,15,169,3
ID2708,Darshan,2/16/2025,17:52:48,Contract related,Y,Y,59,269,5
ID2709,Sonal,2/17/2025,09:01:26,Contract related,Y,Y,93,195,3
ID2710,Bhaskar,2/17/2025,09:01:26,Payment related,Y,Y,81,385,4
ID2711,Jignesh,2/17/2025,09:17:17,Admin Support,Y,Y,20,131,1
ID2712,Gopal,2/17/2025,09:17:17,Contract related,Y,Y,47,35,3
ID2713,Darshan,2/17/2025,09:23:02,Admin Support,Y,N,17,182,1
ID2714,Sonal,2/17/2025,09:23:02,Payment related,Y,N,15,64,3
ID2715,Darshan,2/17/2025,09:34:34,Technical Support,Y,Y,94,370,5
ID2716,Madhuri,2/17/2025,09:34:34,Technical Support,Y,Y,10,135,5
ID2717,Jatin,2/17/2025,09:53:17,Admin Support,Y,Y,96,252,3
ID2718,Jatin,2/17/2025,09:53:17,Admin Support,Y,Y,32,101,4
ID2719,Bhaskar,2/17/2025,09:59:02,Streaming,Y,Y,36,302,1
ID2720,Madhuri,2/17/2025,09:59:02,Streaming,Y,Y,50,102,5
ID2721,Sonal,2/17/2025,10:03:22,Payment related,N,N,,0,
ID2722,Madhuri,2/17/2025,10:03:22,Payment related,Y,Y,89,33,2
ID2723,Darshan,2/17/2025,10:36:29,Contract related,N,N,,0,
ID2724,Jatin,2/17/2025,10:36:29,Admin Support,Y,Y,114,347,5
ID2725,Madhuri,2/17/2025,10:43:41,Streaming,Y,Y,44,391,5
ID2726,Jatin,2/17/2025,10:43:41,Admin Support,Y,Y,100,366,5
ID2727,Jignesh,2/17/2025,11:24:00,Payment related,N,N,,0,
ID2728,Jignesh,2/17/2025,11:24:00,Contract related,Y,Y,70,49,4
ID2729,Madhuri,2/17/2025,11:24:00,Contract related,Y,Y,16,243,4
ID2730,Bhaskar,2/17/2025,11:24:00,Admin Support,Y,Y,49,64,4
ID2731,Jatin,2/17/2025,11:28:19,Streaming,Y,Y,96,348,4
ID2732,Gopal,2/17/2025,11:28:19,Admin Support,Y,Y,85,336,4
ID2733,Madhuri,2/17/2025,11:42:43,Contract related,Y,Y,65,329,2
ID2734,Madhuri,2/17/2025,11:42:43,Payment related,Y,Y,67,30,4
ID2735,Gopal,2/17/2025,12:05:46,Payment related,Y,Y,50,69,4
ID2736,Bhaskar,2/17/2025,12:05:46,Streaming,N,N,,0,
ID2737,Darshan,2/17/2025,12:10:05,Contract related,Y,Y,79,202,3
ID2738,Gopal,2/17/2025,12:10:05,Technical Support,Y,Y,107,233,4
ID2739,Madhuri,2/17/2025,12:11:31,Contract related,Y,N,52,290,1
ID2740,Jignesh,2/17/2025,12:11:31,Streaming,Y,N,104,385,1
ID2741,Jatin,2/17/2025,12:17:17,Admin Support,N,N,,0,
ID2742,Jignesh,2/17/2025,12:17:17,Contract related,Y,Y,63,54,1
ID2743,Bhaskar,2/17/2025,13:03:22,Technical Support,Y,Y,79,231,4
ID2744,Gopal,2/17/2025,13:03:22,Streaming,Y,N,21,391,3
ID2745,Bhaskar,2/17/2025,13:24:58,Technical Support,Y,Y,93,336,3
ID2746,Jatin,2/17/2025,13:24:58,Streaming,Y,Y,72,172,4
ID2747,Gopal,2/17/2025,13:36:29,Admin Support,Y,Y,84,272,3
ID2748,Sonal,2/17/2025,13:36:29,Admin Support,N,N,,0,
ID2749,Jignesh,2/17/2025,14:19:41,Admin Support,Y,Y,45,124,3
ID2750,Sonal,2/17/2025,14:19:41,Streaming,N,N,,0,
ID2751,Dhruv,2/17/2025,14:29:46,Streaming,Y,N,49,81,4
ID2752,Bhaskar,2/17/2025,14:29:46,Admin Support,Y,Y,110,366,4
ID2753,Darshan,2/17/2025,14:32:38,Technical Support,Y,N,58,133,3
ID2754,Jatin,2/17/2025,14:32:38,Contract related,Y,Y,35,373,4
ID2755,Dhruv,2/17/2025,15:02:53,Payment related,Y,Y,105,70,4
ID2756,Darshan,2/17/2025,15:02:53,Payment related,Y,Y,99,132,3
ID2757,Jatin,2/17/2025,15:10:05,Contract related,Y,Y,53,242,2
ID2758,Gopal,2/17/2025,15:10:05,Contract related,Y,N,50,402,4
ID2759,Jignesh,2/17/2025,15:46:05,Contract related,Y,Y,114,152,4
ID2760,Sonal,2/17/2025,15:46:05,Technical Support,N,N,,0,
ID2761,Darshan,2/17/2025,16:06:14,Payment related,N,N,,0,
ID2762,Dhruv,2/17/2025,16:06:14,Payment related,Y,Y,87,150,4
ID2763,Jignesh,2/17/2025,16:14:53,Payment related,Y,N,55,67,5
ID2764,Madhuri,2/17/2025,16:14:53,Admin Support,Y,Y,97,354,4
ID2765,Madhuri,2/17/2025,16:27:50,Payment related,Y,N,12,268,3
ID2766,Gopal,2/17/2025,16:27:50,Streaming,N,N,,0,
ID2767,Sonal,2/17/2025,16:36:29,Admin Support,Y,Y,79,181,5
ID2768,Madhuri,2/17/2025,16:36:29,Technical Support,Y,Y,11,383,3
ID2769,Sonal,2/17/2025,17:11:02,Payment related,Y,N,69,39,4
ID2770,Jignesh,2/17/2025,17:11:02,Admin Support,N,N,,0,
ID2771,Madhuri,2/17/2025,17:12:29,Technical Support,N,N,,0,
ID2772,Jignesh,2/17/2025,17:12:29,Admin Support,Y,Y,123,108,3
ID2773,Jatin,2/17/2025,17:44:10,Admin Support,N,N,,0,
ID2774,Madhuri,2/17/2025,17:44:10,Admin Support,Y,N,48,214,4
ID2775,Jatin,2/17/2025,17:54:14,Contract related,Y,Y,78,417,3
ID2776,Jatin,2/17/2025,17:54:14,Technical Support,Y,Y,109,244,3
ID2777,Dhruv,2/18/2025,09:23:02,Technical Support,Y,N,61,354,5
ID2778,Gopal,2/18/2025,09:23:02,Payment related,Y,Y,86,97,2
ID2779,Gopal,2/18/2025,09:43:12,Admin Support,Y,Y,74,412,4
ID2780,Darshan,2/18/2025,09:43:12,Payment related,Y,Y,125,293,3
ID2781,Bhaskar,2/18/2025,10:00:29,Contract related,Y,N,64,369,2
ID2782,Jatin,2/18/2025,10:00:29,Streaming,Y,Y,63,126,3
ID2783,Gopal,2/18/2025,10:13:26,Admin Support,Y,Y,46,396,4
ID2784,Gopal,2/18/2025,10:13:26,Admin Support,Y,Y,63,255,3
ID2785,Jatin,2/18/2025,10:16:19,Contract related,Y,Y,96,47,4
ID2786,Dhruv,2/18/2025,10:16:19,Streaming,Y,Y,37,265,3
ID2787,Dhruv,2/18/2025,10:33:36,Contract related,Y,Y,73,204,4
ID2788,Darshan,2/18/2025,10:33:36,Payment related,Y,Y,111,138,4
ID2789,Jatin,2/18/2025,10:37:55,Payment related,N,N,,0,
ID2790,Jatin,2/18/2025,10:37:55,Streaming,Y,Y,79,188,2
ID2791,Gopal,2/18/2025,10:56:38,Admin Support,N,N,,0,
ID2792,Dhruv,2/18/2025,10:56:38,Admin Support,Y,N,32,336,3
ID2793,Dhruv,2/18/2025,11:18:14,Contract related,Y,Y,60,290,3
ID2794,Dhruv,2/18/2025,11:18:14,Payment related,Y,Y,25,331,3
ID2795,Jignesh,2/18/2025,11:18:14,Payment related,Y,Y,72,251,4
ID2796,Dhruv,2/18/2025,11:18:14,Technical Support,Y,Y,82,67,3
ID2797,Jignesh,2/18/2025,11:25:26,Payment related,N,N,,0,
ID2798,Darshan,2/18/2025,11:25:26,Admin Support,Y,Y,104,404,4
ID2799,Sonal,2/18/2025,11:34:05,Technical Support,N,N,,0,
ID2800,Bhaskar,2/18/2025,11:34:05,Technical Support,Y,Y,102,144,5
ID2801,Dhruv,2/18/2025,11:38:24,Streaming,N,N,,0,
ID2802,Dhruv,2/18/2025,11:38:24,Technical Support,N,N,,0,
ID2803,Madhuri,2/18/2025,13:04:48,Streaming,Y,N,86,95,3
ID2804,Bhaskar,2/18/2025,13:04:48,Technical Support,Y,Y,93,364,2
ID2805,Sonal,2/18/2025,13:33:36,Admin Support,N,N,,0,
ID2806,Jignesh,2/18/2025,13:33:36,Streaming,N,N,,0,
ID2807,Dhruv,2/18/2025,13:37:55,Technical Support,Y,Y,39,253,2
ID2808,Sonal,2/18/2025,13:37:55,Admin Support,Y,Y,119,46,4
ID2809,Madhuri,2/18/2025,13:45:07,Contract related,N,N,,0,
ID2810,Sonal,2/18/2025,13:45:07,Technical Support,Y,Y,71,42,3
ID2811,Jatin,2/18/2025,13:48:00,Streaming,Y,Y,111,414,1
ID2812,Madhuri,2/18/2025,13:48:00,Streaming,Y,N,120,240,1
ID2813,Jatin,2/18/2025,14:47:02,Technical Support,N,N,,0,
ID2814,Darshan,2/18/2025,14:47:02,Admin Support,Y,Y,81,182,5
ID2815,Jignesh,2/18/2025,14:52:48,Payment related,N,N,,0,
ID2816,Madhuri,2/18/2025,14:52:48,Streaming,Y,Y,40,143,1
ID2817,Dhruv,2/18/2025,15:15:50,Admin Support,Y,Y,114,179,5
ID2818,Jignesh,2/18/2025,15:15:50,Contract related,N,N,,0,
ID2819,Jignesh,2/18/2025,16:00:29,Payment related,N,N,,0,
ID2820,Jignesh,2/18/2025,16:00:29,Contract related,Y,Y,29,48,4
ID2821,Jignesh,2/18/2025,16:03:22,Technical Support,Y,Y,56,390,3
ID2822,Darshan,2/18/2025,16:03:22,Technical Support,Y,N,58,165,4
ID2823,Madhuri,2/18/2025,16:58:05,Technical Support,Y,Y,68,182,5
ID2824,Jignesh,2/18/2025,16:58:05,Admin Support,Y,N,114,65,3
ID2825,Gopal,2/18/2025,16:59:31,Technical Support,Y,Y,11,188,3
ID2826,Bhaskar,2/18/2025,16:59:31,Streaming,Y,Y,46,103,3
ID2827,Jignesh,2/19/2025,09:01:26,Admin Support,Y,Y,78,406,4
ID2828,Jatin,2/19/2025,09:01:26,Payment related,N,N,,0,
ID2829,Jatin,2/19/2025,09:17:17,Admin Support,Y,Y,53,301,3
ID2830,Jignesh,2/19/2025,09:17:17,Payment related,Y,Y,37,201,1
ID2831,Darshan,2/19/2025,09:18:43,Streaming,Y,Y,111,220,4
ID2832,Dhruv,2/19/2025,09:18:43,Contract related,Y,N,14,54,5
ID2833,Darshan,2/19/2025,09:25:55,Streaming,Y,Y,82,168,3
ID2834,Sonal,2/19/2025,09:25:55,Contract related,N,N,,0,
ID2835,Dhruv,2/19/2025,10:46:34,Payment related,N,N,,0,
ID2836,Jignesh,2/19/2025,10:46:34,Admin Support,N,N,,0,
ID2837,Sonal,2/19/2025,11:22:34,Contract related,Y,Y,69,294,3
ID2838,Darshan,2/19/2025,11:22:34,Streaming,Y,Y,21,414,3
ID2839,Bhaskar,2/19/2025,11:42:43,Payment related,Y,Y,113,41,2
ID2840,Madhuri,2/19/2025,11:42:43,Streaming,Y,Y,34,211,3
ID2841,Jignesh,2/19/2025,11:54:14,Payment related,Y,N,26,40,3
ID2842,Jignesh,2/19/2025,11:54:14,Admin Support,Y,Y,76,320,3
ID2843,Darshan,2/19/2025,12:15:50,Admin Support,N,N,,0,
ID2844,Madhuri,2/19/2025,12:15:50,Payment related,N,N,,0,
ID2845,Jignesh,2/19/2025,13:29:17,Technical Support,Y,Y,63,227,1
ID2846,Sonal,2/19/2025,13:29:17,Admin Support,Y,Y,80,248,3
ID2847,Jignesh,2/19/2025,13:32:10,Admin Support,Y,Y,36,377,1
ID2848,Darshan,2/19/2025,13:32:10,Admin Support,Y,Y,22,115,5
ID2849,Sonal,2/19/2025,13:45:07,Streaming,Y,Y,80,267,2
ID2850,Jignesh,2/19/2025,13:45:07,Technical Support,Y,Y,109,44,1
ID2851,Sonal,2/19/2025,14:22:34,Technical Support,Y,Y,80,338,3
ID2852,Jatin,2/19/2025,14:22:34,Admin Support,Y,Y,108,287,4
ID2853,Bhaskar,2/19/2025,14:26:53,Contract related,Y,Y,10,344,4
ID2854,Gopal,2/19/2025,14:26:53,Technical Support,N,N,,0,
ID2855,Madhuri,2/19/2025,14:45:36,Technical Support,Y,Y,115,158,3
ID2856,Bhaskar,2/19/2025,14:45:36,Admin Support,Y,Y,79,271,3
ID2857,Sonal,2/19/2025,14:52:48,Admin Support,Y,Y,109,39,2
ID2858,Jignesh,2/19/2025,14:52:48,Contract related,Y,Y,12,315,4
ID2859,Jatin,2/19/2025,15:02:53,Streaming,Y,Y,87,134,3
ID2860,Sonal,2/19/2025,15:02:53,Admin Support,Y,Y,55,340,3
ID2861,Jatin,2/19/2025,15:33:07,Payment related,Y,Y,109,335,4
ID2862,Bhaskar,2/19/2025,15:33:07,Contract related,N,N,,0,
ID2863,Darshan,2/19/2025,15:33:07,Payment related,N,N,,0,
ID2864,Bhaskar,2/19/2025,15:33:07,Payment related,Y,Y,12,69,4
ID2865,Madhuri,2/19/2025,16:04:48,Payment related,Y,Y,71,171,5
ID2866,Dhruv,2/19/2025,16:04:48,Technical Support,N,N,,0,
ID2867,Sonal,2/19/2025,16:26:24,Streaming,Y,N,104,389,4
ID2868,Sonal,2/19/2025,16:26:24,Payment related,Y,Y,110,113,1
ID2869,Madhuri,2/19/2025,17:21:07,Streaming,Y,Y,108,164,1
ID2870,Dhruv,2/19/2025,17:21:07,Technical Support,Y,Y,88,55,1
ID2871,Sonal,2/19/2025,17:29:46,Contract related,N,N,,0,
ID2872,Jatin,2/19/2025,17:29:46,Admin Support,Y,Y,32,368,1
ID2873,Darshan,2/19/2025,17:38:24,Contract related,Y,Y,37,373,4
ID2874,Gopal,2/19/2025,17:38:24,Payment related,Y,Y,58,205,5
ID2875,Gopal,2/20/2025,09:24:29,Contract related,Y,Y,61,246,4
ID2876,Jignesh,2/20/2025,09:24:29,Contract related,Y,Y,39,105,1
ID2877,Jatin,2/20/2025,09:33:07,Contract related,Y,Y,39,341,4
ID2878,Darshan,2/20/2025,09:33:07,Streaming,Y,Y,53,107,5
ID2879,Jatin,2/20/2025,10:01:55,Contract related,N,N,,0,
ID2880,Sonal,2/20/2025,10:01:55,Streaming,Y,Y,64,311,4
ID2881,Jatin,2/20/2025,10:10:34,Technical Support,Y,Y,77,220,3
ID2882,Dhruv,2/20/2025,10:10:34,Contract related,Y,Y,20,49,1
ID2883,Madhuri,2/20/2025,10:24:58,Contract related,N,N,,0,
ID2884,Jatin,2/20/2025,10:24:58,Admin Support,N,N,,0,
ID2885,Dhruv,2/20/2025,10:50:53,Admin Support,Y,Y,26,373,5
ID2886,Darshan,2/20/2025,10:50:53,Technical Support,Y,Y,33,299,3
ID2887,Jignesh,2/20/2025,11:00:58,Admin Support,N,N,,0,
ID2888,Bhaskar,2/20/2025,11:00:58,Contract related,Y,Y,122,128,3
ID2889,Madhuri,2/20/2025,11:11:02,Contract related,N,N,,0,
ID2890,Madhuri,2/20/2025,11:11:02,Payment related,Y,Y,75,226,3
ID2891,Madhuri,2/20/2025,11:21:07,Admin Support,Y,Y,27,99,4
ID2892,Darshan,2/20/2025,11:21:07,Contract related,Y,Y,37,348,3
ID2893,Darshan,2/20/2025,11:34:05,Admin Support,Y,Y,24,145,3
ID2894,Bhaskar,2/20/2025,11:34:05,Streaming,Y,Y,70,322,1
ID2895,Bhaskar,2/20/2025,11:41:17,Technical Support,Y,Y,117,114,4
ID2896,Darshan,2/20/2025,11:41:17,Payment related,Y,Y,15,277,1
ID2897,Gopal,2/20/2025,11:54:14,Streaming,Y,Y,20,215,3
ID2898,Dhruv,2/20/2025,11:54:14,Streaming,Y,Y,36,256,2
ID2899,Darshan,2/20/2025,12:02:53,Technical Support,Y,Y,63,287,1
ID2900,Bhaskar,2/20/2025,12:02:53,Payment related,Y,Y,20,382,3
ID2901,Dhruv,2/20/2025,12:10:05,Contract related,Y,N,115,335,4
ID2902,Jatin,2/20/2025,12:10:05,Contract related,N,N,,0,
ID2903,Dhruv,2/20/2025,12:25:55,Technical Support,Y,Y,95,298,3
ID2904,Bhaskar,2/20/2025,12:25:55,Payment related,Y,Y,114,187,4
ID2905,Madhuri,2/20/2025,12:46:05,Contract related,Y,Y,71,121,4
ID2906,Sonal,2/20/2025,12:46:05,Payment related,Y,Y,44,362,1
ID2907,Gopal,2/20/2025,12:51:50,Technical Support,N,N,,0,
ID2908,Bhaskar,2/20/2025,12:51:50,Technical Support,N,N,,0,
ID2909,Sonal,2/20/2025,13:35:02,Payment related,Y,Y,24,114,3
ID2910,Gopal,2/20/2025,13:35:02,Streaming,N,N,,0,
ID2911,Dhruv,2/20/2025,13:56:38,Contract related,Y,Y,70,179,3
ID2912,Jignesh,2/20/2025,13:56:38,Streaming,N,N,,0,
ID2913,Dhruv,2/20/2025,14:13:55,Admin Support,Y,Y,33,40,1
ID2914,Darshan,2/20/2025,14:13:55,Contract related,N,N,,0,
ID2915,Gopal,2/20/2025,14:28:19,Admin Support,Y,N,15,332,1
ID2916,Jatin,2/20/2025,14:28:19,Streaming,Y,Y,103,296,4
ID2917,Madhuri,2/20/2025,15:07:12,Contract related,Y,Y,61,350,5
ID2918,Gopal,2/20/2025,15:07:12,Admin Support,N,N,,0,
ID2919,Gopal,2/20/2025,15:11:31,Contract related,Y,Y,32,85,4
ID2920,Dhruv,2/20/2025,15:11:31,Admin Support,Y,Y,33,102,4
ID2921,Bhaskar,2/20/2025,15:12:58,Payment related,Y,Y,30,350,3
ID2922,Sonal,2/20/2025,15:12:58,Streaming,Y,Y,36,326,4
ID2923,Dhruv,2/20/2025,15:21:36,Technical Support,Y,Y,16,260,4
ID2924,Sonal,2/20/2025,15:21:36,Technical Support,Y,Y,60,267,3
ID2925,Sonal,2/20/2025,15:53:17,Technical Support,N,N,,0,
ID2926,Sonal,2/20/2025,15:53:17,Contract related,Y,Y,42,296,4
ID2927,Dhruv,2/20/2025,16:00:29,Contract related,Y,Y,58,341,1
ID2928,Gopal,2/20/2025,16:00:29,Payment related,Y,N,44,138,1
ID2929,Madhuri,2/20/2025,16:10:34,Streaming,Y,N,72,153,1
ID2930,Sonal,2/20/2025,16:10:34,Streaming,Y,Y,13,237,4
ID2931,Jignesh,2/20/2025,16:14:53,Streaming,Y,Y,113,211,4
ID2932,Jatin,2/20/2025,16:14:53,Streaming,N,N,,0,
ID2933,Gopal,2/20/2025,16:16:19,Contract related,Y,Y,51,390,4
ID2934,Gopal,2/20/2025,16:16:19,Contract related,Y,N,85,314,1
ID2935,Sonal,2/20/2025,16:32:10,Payment related,Y,N,27,384,4
ID2936,Dhruv,2/20/2025,16:32:10,Contract related,Y,Y,75,205,3
ID2937,Jignesh,2/20/2025,16:52:19,Contract related,Y,Y,63,333,2
ID2938,Dhruv,2/20/2025,16:52:19,Admin Support,N,N,,0,
ID2939,Darshan,2/20/2025,17:25:26,Payment related,Y,Y,22,51,3
ID2940,Bhaskar,2/20/2025,17:25:26,Contract related,N,N,,0,
ID2941,Sonal,2/20/2025,17:57:07,Admin Support,Y,N,106,225,3
ID2942,Gopal,2/20/2025,17:57:07,Streaming,Y,Y,86,160,4
ID2943,Sonal,2/21/2025,09:57:36,Contract related,Y,Y,55,364,3
ID2944,Madhuri,2/21/2025,09:57:36,Admin Support,Y,Y,74,406,2
ID2945,Sonal,2/21/2025,10:12:00,Admin Support,Y,Y,53,380,5
ID2946,Jatin,2/21/2025,10:12:00,Technical Support,Y,Y,115,125,3
ID2947,Jignesh,2/21/2025,10:22:05,Admin Support,Y,Y,29,90,4
ID2948,Jatin,2/21/2025,10:22:05,Payment related,Y,Y,16,130,4
ID2949,Madhuri,2/21/2025,11:06:43,Technical Support,Y,N,26,225,3
ID2950,Bhaskar,2/21/2025,11:06:43,Technical Support,Y,Y,71,229,1
ID2951,Jatin,2/21/2025,11:08:10,Streaming,Y,Y,109,271,4
ID2952,Jatin,2/21/2025,11:08:10,Technical Support,Y,Y,102,230,5
ID2953,Jatin,2/21/2025,11:12:29,Payment related,Y,Y,115,37,4
ID2954,Darshan,2/21/2025,11:12:29,Technical Support,Y,Y,48,147,4
ID2955,Dhruv,2/21/2025,11:35:31,Streaming,Y,Y,41,267,5
ID2956,Gopal,2/21/2025,11:35:31,Technical Support,Y,Y,97,190,4
ID2957,Madhuri,2/21/2025,11:42:43,Payment related,Y,N,39,202,3
ID2958,Bhaskar,2/21/2025,11:42:43,Admin Support,N,N,,0,
ID2959,Jignesh,2/21/2025,11:54:14,Payment related,Y,Y,73,73,3
ID2960,Dhruv,2/21/2025,11:54:14,Contract related,Y,Y,25,66,1
ID2961,Bhaskar,2/21/2025,12:21:36,Streaming,Y,Y,84,229,3
ID2962,Bhaskar,2/21/2025,12:21:36,Technical Support,Y,Y,99,155,5
ID2963,Jignesh,2/21/2025,12:25:55,Streaming,Y,Y,108,328,3
ID2964,Gopal,2/21/2025,12:25:55,Payment related,Y,Y,80,137,4
ID2965,Bhaskar,2/21/2025,12:57:36,Payment related,Y,Y,77,75,4
ID2966,Sonal,2/21/2025,12:57:36,Admin Support,Y,Y,14,91,5
ID2967,Sonal,2/21/2025,13:14:53,Technical Support,Y,N,69,310,5
ID2968,Jignesh,2/21/2025,13:14:53,Contract related,Y,Y,91,53,3
ID2969,Gopal,2/21/2025,13:35:02,Payment related,N,N,,0,
ID2970,Bhaskar,2/21/2025,13:35:02,Payment related,Y,Y,125,189,1
ID2971,Bhaskar,2/21/2025,13:56:38,Streaming,Y,Y,25,360,4
ID2972,Dhruv,2/21/2025,13:56:38,Payment related,Y,Y,60,285,4
ID2973,Bhaskar,2/21/2025,13:59:31,Technical Support,Y,N,97,280,3
ID2974,Dhruv,2/21/2025,13:59:31,Admin Support,Y,Y,41,296,1
ID2975,Sonal,2/21/2025,14:29:46,Payment related,N,N,,0,
ID2976,Gopal,2/21/2025,14:29:46,Streaming,Y,Y,47,419,4
ID2977,Bhaskar,2/21/2025,14:47:02,Contract related,N,N,,0,
ID2978,Jignesh,2/21/2025,14:47:02,Streaming,Y,Y,82,394,5
ID2979,Gopal,2/21/2025,14:58:34,Admin Support,Y,Y,94,283,4
ID2980,Bhaskar,2/21/2025,14:58:34,Contract related,Y,Y,43,283,4
ID2981,Sonal,2/21/2025,15:10:05,Technical Support,Y,Y,27,247,1
ID2982,Jatin,2/21/2025,15:10:05,Technical Support,Y,N,15,171,3
ID2983,Jignesh,2/21/2025,15:44:38,Technical Support,Y,Y,21,82,4
ID2984,Dhruv,2/21/2025,15:44:38,Technical Support,Y,Y,30,106,5
ID2985,Darshan,2/21/2025,15:46:05,Admin Support,Y,N,106,130,1
ID2986,Jignesh,2/21/2025,15:46:05,Admin Support,Y,Y,56,321,3
ID2987,Dhruv,2/21/2025,16:23:31,Payment related,Y,Y,100,393,5
ID2988,Darshan,2/21/2025,16:23:31,Streaming,Y,Y,48,346,3
ID2989,Jignesh,2/21/2025,16:59:31,Streaming,Y,Y,74,217,5
ID2990,Sonal,2/21/2025,16:59:31,Admin Support,Y,Y,100,240,1
ID2991,Darshan,2/21/2025,17:19:41,Payment related,Y,N,90,163,3
ID2992,Bhaskar,2/21/2025,17:19:41,Technical Support,N,N,,0,
ID2993,Dhruv,2/21/2025,17:21:07,Payment related,Y,Y,43,380,5
ID2994,Jatin,2/21/2025,17:21:07,Payment related,Y,Y,68,313,4
ID2995,Jignesh,2/21/2025,17:49:55,Streaming,N,N,,0,
ID2996,Darshan,2/21/2025,17:49:55,Admin Support,Y,Y,65,318,1
ID2997,Gopal,2/22/2025,09:04:19,Admin Support,Y,Y,125,118,5
ID2998,Jatin,2/22/2025,09:04:19,Admin Support,Y,Y,62,313,4
ID2999,Jignesh,2/22/2025,09:44:38,Payment related,Y,Y,24,130,3
ID3000,Bhaskar,2/22/2025,09:44:38,Streaming,N,N,,0,
ID3001,Jignesh,2/22/2025,11:12:29,Streaming,Y,Y,41,137,4
ID3002,Bhaskar,2/22/2025,11:12:29,Streaming,Y,Y,81,113,3
ID3003,Darshan,2/22/2025,11:13:55,Technical Support,Y,Y,21,328,5
ID3004,Jatin,2/22/2025,11:13:55,Admin Support,N,N,,0,
ID3005,Jignesh,2/22/2025,11:29:46,Streaming,N,N,,0,
ID3006,Jignesh,2/22/2025,11:29:46,Contract related,Y,Y,42,268,4
ID3007,Gopal,2/22/2025,11:58:34,Streaming,Y,Y,79,321,5
ID3008,Gopal,2/22/2025,11:58:34,Technical Support,Y,Y,120,293,4
ID3009,Dhruv,2/22/2025,12:04:19,Admin Support,Y,Y,10,154,4
ID3010,Jignesh,2/22/2025,12:04:19,Streaming,Y,Y,21,305,1
ID3011,Darshan,2/22/2025,13:01:55,Technical Support,Y,N,16,215,5
ID3012,Jatin,2/22/2025,13:01:55,Payment related,Y,Y,34,379,5
ID3013,Darshan,2/22/2025,13:19:12,Contract related,Y,Y,116,413,1
ID3014,Gopal,2/22/2025,13:19:12,Admin Support,Y,Y,28,385,2
ID3015,Madhuri,2/22/2025,13:30:43,Technical Support,Y,Y,75,153,3
ID3016,Madhuri,2/22/2025,13:30:43,Payment related,N,N,,0,
ID3017,Jatin,2/22/2025,14:06:43,Payment related,Y,N,29,214,2
ID3018,Jignesh,2/22/2025,14:06:43,Technical Support,N,N,,0,
ID3019,Bhaskar,2/22/2025,14:32:38,Technical Support,N,N,,0,
ID3020,Dhruv,2/22/2025,14:32:38,Technical Support,Y,Y,118,131,4
ID3021,Dhruv,2/22/2025,14:32:38,Admin Support,Y,Y,87,304,3
ID3022,Darshan,2/22/2025,14:32:38,Streaming,Y,N,100,405,3
ID3023,Bhaskar,2/22/2025,15:12:58,Admin Support,Y,Y,114,305,2
ID3024,Sonal,2/22/2025,15:12:58,Technical Support,Y,Y,69,35,4
ID3025,Jignesh,2/22/2025,15:18:43,Admin Support,Y,Y,112,119,3
ID3026,Dhruv,2/22/2025,15:18:43,Technical Support,N,N,,0,
ID3027,Sonal,2/22/2025,15:37:26,Streaming,Y,Y,48,114,3
ID3028,Bhaskar,2/22/2025,15:37:26,Payment related,Y,Y,92,86,2
ID3029,Jignesh,2/22/2025,15:37:26,Streaming,Y,Y,102,394,4
ID3030,Madhuri,2/22/2025,15:37:26,Technical Support,Y,Y,16,391,3
ID3031,Jatin,2/22/2025,15:41:46,Technical Support,Y,Y,58,173,5
ID3032,Bhaskar,2/22/2025,15:41:46,Contract related,Y,Y,87,102,5
ID3033,Jatin,2/22/2025,15:48:58,Contract related,Y,Y,88,77,4
ID3034,Dhruv,2/22/2025,15:48:58,Admin Support,Y,Y,59,222,3
ID3035,Jignesh,2/22/2025,16:26:24,Streaming,Y,Y,11,195,3
ID3036,Jatin,2/22/2025,16:26:24,Technical Support,Y,Y,75,393,3
